chr start end symbol
9 95726242 95798518 FGD3*
9 95736717 95798518 FGD3**
9 95726288 95798515 FGD3***
9 95736750 95798515 FGD3****
9 41958801 42019584 FGF7P3
9 46687556 46746820 FGF7P6
9 133777824 133814455 FIBCD1
9 133777826 133814634 FIBCD1*
9 115923285 115983557 FKBP15
9 108320411 108403399 FKTN
9 108320410 108403399 FKTN*
9 132649465 132805468 FNBP1
9 132657539 132805468 FNBP1*
9 20684257 20995949 FOCAD
9 20658307 20995954 FOCAD*
9 20683300 20684749 FOCAD-AS1
9 79634570 79635869 FOXB2
9 116230 118417 FOXD4
9 70917782 70920000 FOXD4L3
9 42718065 42719316 FOXD4L4
9 70427648 70428899 FOXD4L4*
9 70175706 70178815 FOXD4L5
9 69199663 69201674 FOXD4L6
9 100615507 100618999 FOXE1
9 130565160 130576360 FPGS
9 130565136 130576360 FPGS*
9 130565459 130576360 FPGS**
9 14847682 14910426 FREM1
9 14737150 14780429 FREM1*
9 14737150 14910426 FREM1**
9 14737150 14910993 FREM1***
9 68726464 68748376 FRG1HP
9 69065489 69087368 FRG1HP*
9 69065489 69112332 FRG1HP**
9 68427783 68455368 FRG1JP
9 85857906 86153316 FRMD3
9 85859538 86082657 FRMD3*
9 85857904 85946876 FRMD3**
9 85859538 85882183 FRMD3***
9 85857906 85882183 FRMD3****
9 85859538 86153316 FRMD3*****
9 37668005 37746901 FRMPD1
9 37603225 37746901 FRMPD1*
9 37650950 37746901 FRMPD1**
9 111892572 111929529 FRRS1L
9 108210314 108314714 FSD1L
9 108210314 108235601 FSD1L*
9 133454963 133513739 FUBP3
9 139924625 139926540 FUT7
9 71650667 71693992 FXN
9 101050390 101471217 GABBR2
9 92219926 92221469 GADD45G
9 101569951 101612363 GALNT12
9 34646671 34651032 GALT
9 34646585 34650595 GALT*
9 128024104 128129486 GAPVD1
9 128024104 128072596 GAPVD1*
9 130027052 130155939 GARNL3
9 130025940 130155828 GARNL3*
9 130026755 130155828 GARNL3**
9 89559276 89562421 GAS1
9 89563612 89616948 GAS1RR
9 99837952 99844227 GAS2L1P2
9 35736862 35749225 GBA2
9 136028334 136039301 GBGT1
9 79115548 79122332 GCNT1
9 79093256 79122332 GCNT1*
9 79074097 79122332 GCNT1**
9 79056581 79122332 GCNT1***
9 79074067 79122332 GCNT1****
9 74764355 74867140 GDA
9 74764266 74867140 GDA*
9 74764355 74868476 GDA**
9 74729510 74867140 GDA***
9 135820917 135867074 GFI1B
9 135854662 135867074 GFI1B*
9 135854080 135867074 GFI1B**
9 124207267 124262123 GGTA1
9 124217317 124260989 GGTA1*
9 124217317 124262123 GGTA1**
9 86354339 86432684 GKAP1
9 86354335 86432752 GKAP1*
9 6532466 6645729 GLDC
9 131266997 131304564 GLE1
9 131266970 131302156 GLE1*
9 41948513 41955177 GLIDR
9 41952398 41955177 GLIDR*
9 41952705 41955177 GLIDR**
9 36136781 36163910 GLIPR2
9 36136532 36163910 GLIPR2*
9 36136729 36163903 GLIPR2**
9 3824126 4300068 GLIS3
9 3824127 4152183 GLIS3*
9 3898645 3901248 GLIS3-AS1
9 138515493 138531386 GLT6D1
9 80037994 80263238 GNA14
9 80062564 80141678 GNA14-AS1
9 80331023 80646727 GNAQ
9 36214438 36258445 GNE
9 36214438 36276975 GNE*
9 114423884 114432506 GNG10
9 127640553 127703362 GOLGA1
9 131018107 131038231 GOLGA2
9 88641060 88714473 GOLM1
9 88641057 88715116 GOLM1*
9 132816184 132902443 GPR107
9 132815984 132892303 GPR107*
9 132815984 132902448 GPR107**
9 125795945 125797944 GPR21
9 132902888 132906498 GPRACR
9 139221994 139236290 GPSM1
9 139249233 139254053 GPSM1*
9 139247508 139254057 GPSM1**
9 139221994 139254053 GPSM1***
9 37422692 37436987 GRHPR
9 140033605 140063208 GRIN1
9 104331633 104500929 GRIN3A
9 124030439 124095120 GSN
9 124061937 124095120 GSN*
9 124032202 124095120 GSN**
9 124062108 124095120 GSN***
9 124061713 124095120 GSN****
9 123963760 124095120 GSN*****
9 124048826 124095120 GSN******
9 124048382 124095120 GSN*******
9 124043045 124047808 GSN-AS1
9 135545421 135570342 GTF3C4
9 135545850 135570340 GTF3C4*
9 135906383 135933890 GTF3C5
9 135906061 135933890 GTF3C5*
9 42493516 42498676 GXYLT1P3
9 43003238 43008397 GXYLT1P3*
9 99212450 99253618 HABP4
9 20999507 21031639 HACD4
9 19053138 19102902 HAUS6
9 116135701 116139266 HDHD3
9 116135701 116138880 HDHD3*
9 116135695 116139266 HDHD3**
9 100689072 100707134 HEMGN
9 100689072 100700454 HEMGN*
9 35812956 35815039 HINT2
9 133028038 133309510 HMCN2
9 86582997 86595697 HNRNPK
9 86582997 86595186 HNRNPK*
9 86582997 86595130 HNRNPK**
9 35906198 35907133 HRCT1
9 98997587 99064458 HSD17B3
9 99008744 99012543 HSD17B3-AS1
9 115142387 115234685 HSDL2
9 115142188 115234685 HSDL2*
9 127997131 128003622 HSPA5
9 139543061 139554873 HSPC324
9 94972489 95055979 IARS1
9 86238057 86259038 IDNK
9 86237963 86259045 IDNK*
9 131937830 131940540 IER5L
9 21440437 21441315 IFNA1
9 21206179 21207142 IFNA10
9 21367370 21368056 IFNA13
9 21239000 21240004 IFNA14
9 21216371 21217310 IFNA16
9 21227241 21228221 IFNA17
9 21384253 21385397 IFNA2
9 21165635 21166659 IFNA21
9 21277686 21278562 IFNA22P
9 21186617 21187681 IFNA4
9 21304324 21305312 IFNA5
9 21350316 21350886 IFNA6
9 21201467 21202204 IFNA7
9 21409115 21410184 IFNA8
9 21077102 21077941 IFNB1
9 21480838 21482312 IFNE
9 27524287 27526496 IFNK
9 21140630 21141900 IFNW1
9 26956342 27036828 IFT74
9 26946987 27066132 IFT74*
9 26947297 27066132 IFT74**
9 26956409 27066132 IFT74***
9 26955777 26956305 IFT74-AS1
9 38406524 38424451 IGFBPL1
9 34653893 34661898 IL11RA
9 34652181 34661898 IL11RA*
9 6215806 6257983 IL33
9 6215785 6257983 IL33*
9 6215148 6257983 IL33**
9 6248470 6257983 IL33***
9 6237080 6257983 IL33****
9 115446205 115480397 INIP
9 139323072 139334297 INPP5E
9 5231418 5235304 INSL4
9 5163867 5185639 INSL6
9 102861524 103064457 INVS
9 102861466 103064457 INVS*
9 95375464 95432413 IPPK
9 88879462 88897453 ISCA1
9 24543212 24545674 IZUMO3
9 24542949 24545895 IZUMO3*
9 4985229 5128183 JAK2
9 4985085 5128183 JAK2*
9 5041692 5128183 JAK2**
9 4985271 5129944 JAK2***
9 504694 746103 KANK1
9 706676 746106 KANK1*
9 693338 746106 KANK1**
9 686766 746106 KANK1***
9 504554 746106 KANK1****
9 470290 746106 KANK1*****
9 138594030 138687348 KCNT1
9 2717509 2730037 KCNV2
9 6757972 7175648 KDM4C
9 6757972 6815149 KDM4C*
9 6757972 7077263 KDM4C**
9 6720862 7077263 KDM4C***
9 6757972 7014407 KDM4C****
9 115249106 115431677 KIAA1958
9 115249106 115427580 KIAA1958*
9 115249247 115427591 KIAA1958**
9 5919021 6008482 KIAA2026
9 116853917 116861337 KIF12
9 34252377 34329266 KIF24
9 86449016 86536347 KIF27
9 86449016 86536459 KIF27*
9 110247132 110252050 KLF4
9 72999512 73029573 KLF9
9 21329663 21335403 KLHL9
9 131595391 131644354 KYAT1
9 131595391 131644802 KYAT1*
9 131595391 131608029 KYAT1**
9 131595220 131644229 KYAT1***
9 131595391 131622811 KYAT1****
9 133884560 133969860 LAMC3
9 138413285 138418386 LCN1
9 139632624 139637392 LCN10
9 139846724 139849949 LCN12
9 139654085 139658970 LCN15
9 130911731 130915732 LCN2
9 139638469 139642977 LCN6
9 139648839 139652995 LCN8
9 139648839 139652731 LCN8*
9 138555167 138557755 LCN9
9 139877444 139880210 LCNL1
9 66523813 66553911 LERFS
9 66513679 66553911 LERFS*
9 126774046 126795580 LHX2
9 139088095 139093520 LHX3
9 139088095 139095035 LHX3*
9 139088095 139096974 LHX3**
9 124964855 124984019 LHX6
9 124964860 124991236 LHX6*
9 124964860 124989820 LHX6**
9 124964860 124990712 LHX6***
9 27245681 27282791 LINC00032
9 98782013 98784093 LINC00092
9 118650442 118687486 LINC00474
9 94903748 94921890 LINC00475
9 98568369 98638259 LINC00476
9 98632565 98638259 LINC00476*
9 93881343 93945044 LINC00484
9 68408674 68414763 LINC00537
9 13927969 13945606 LINC00583
9 105281918 105419791 LINC00587
9 132250938 132275965 LINC00963
9 46763790 46833319 LINC01189
9 1048142 1048640 LINC01230
9 3181588 3200500 LINC01231
9 13406378 13431328 LINC01235
9 22646198 22824212 LINC01239
9 25780053 25812966 LINC01241
9 30388932 30408452 LINC01242
9 31371608 31381488 LINC01243
9 33732972 33738414 LINC01251
9 66457288 66469310 LINC01410
9 139506479 139511633 LINC01451
9 75486644 75489025 LINC01474
9 105902809 106087315 LINC01492
9 93224713 93345028 LINC01501
9 138466770 138478958 LINC01502
9 132099201 132109756 LINC01503
9 74920351 74930384 LINC01504
9 74920351 74958126 LINC01504*
9 109378338 109442081 LINC01505
9 71158456 71161518 LINC01506
9 82439444 82649470 LINC01507
9 82589937 82649470 LINC01507*
9 93063177 93195771 LINC01508
9 110182564 110228866 LINC01509
9 122697337 122700110 LINC01613
9 137185776 137187243 LINC02247
9 121441948 121507590 LINC02578
9 96938851 96966848 LINC02603
9 96938851 97021593 LINC02603*
9 139863863 139867336 LINC02692
9 89763558 89774641 LINC02872
9 27937618 28719303 LINGO2
9 27937618 29212297 LINGO2*
9 27937618 29213599 LINGO2**
9 129376206 129463311 LMX1B
9 94895115 94900911 LOC100128076
9 95380331 95382815 LOC100128361
9 139640612 139644363 LOC100128593
9 127115751 127121463 LOC100129034
9 93825575 93837414 LOC100129316
9 136919411 136923927 LOC100130548
9 97094757 97123230 LOC100132077
9 66490071 66494170 LOC100132249
9 99631181 99634510 LOC100132781
9 140762376 140787022 LOC100133077
9 69651360 69664949 LOC100133920
9 133452736 133454881 LOC100272217
9 126768555 126771675 LOC100505588
9 131486740 131495522 LOC100506100
9 26066672 26118406 LOC100506422
9 98225890 98232301 LOC100507346
9 67271982 67289282 LOC100509620
9 67288309 67303158 LOC100996643
9 67288309 67322887 LOC100996643*
9 67288309 67333819 LOC100996643**
9 67289509 67303158 LOC100996643***
9 69650250 69713301 LOC100996643****
9 137711260 137764464 LOC101448202
9 35646266 35647472 LOC101926948
9 71568003 71590757 LOC101927069
9 76986446 76998446 LOC101927358
9 81750337 81760581 LOC101927450
9 84304627 84391814 LOC101927502
9 86678357 86709494 LOC101927575
9 88742454 88771987 LOC101927623
9 44384584 44391314 LOC101927827
9 92731697 92749768 LOC101927847
9 95770396 95777226 LOC101927954
9 97689301 97707836 LOC101928119
9 42817547 42857852 LOC101928195
9 66969462 67030841 LOC101928195*
9 69651501 69712879 LOC101928195**
9 42771707 42782614 LOC101928381
9 66922966 66933829 LOC101928381*
9 69746916 69757784 LOC101928381**
9 70364017 70374924 LOC101928381***
9 102348067 102582171 LOC101928438
9 106761989 106762763 LOC101928523
9 138395118 138398293 LOC101928525
9 117881818 117900688 LOC101928748
9 118501948 118506518 LOC101928775
9 140934954 140939523 LOC101928786
9 120410883 120419304 LOC101928797
9 141090384 141093903 LOC101928932
9 129032402 129038194 LOC101929116
9 132044694 132047998 LOC101929331
9 23500688 23672397 LOC101929563
9 42817547 42857202 LOC101929583
9 66969462 67030191 LOC101929583*
9 69652151 69712879 LOC101929583**
9 95567666 95570369 LOC101929748
9 130578344 130584799 LOC102723566
9 45003233 45005290 LOC102723709
9 67779122 67781179 LOC102723709*
9 138506028 138511739 LOC102723971
9 90681349 90692815 LOC102724156
9 42018870 42021260 LOC102724238
9 46685781 46688171 LOC102724238*
9 67290450 67334405 LOC102724580
9 69650264 69663994 LOC102724904
9 46843862 46854113 LOC103908604
9 44401769 44403260 LOC103908605
9 46843668 46845159 LOC103908605*
9 9799391 9803787 LOC105375972
9 86322749 86328408 LOC105376114
9 86323245 86328408 LOC105376114*
9 107032509 107048859 LOC105376194
9 127961811 127962675 LOC105376271
9 135903538 135905809 LOC105376306
9 140838081 140841512 LOC105376331
9 42468588 42474238 LOC105379252
9 43027662 43033312 LOC105379252*
9 69476016 69481677 LOC105379252**
9 42817120 42859085 LOC105379443
9 67288321 67322887 LOC105379443*
9 69650262 69663994 LOC105379443**
9 69650262 69713301 LOC105379443***
9 40683818 40685916 LOC105379450
9 44997715 44998767 LOC105379807
9 67785633 67786685 LOC105379807*
9 45441884 45565124 LOC107984035
9 139010865 139012198 LOC107987142
9 139010865 139016211 LOC107987142*
9 139009637 139016211 LOC107987142**
9 98868942 98878693 LOC158434
9 98828120 98864194 LOC158435
9 42844369 42859085 LOC286297
9 67017374 67032072 LOC286297*
9 100153118 100158973 LOC286359
9 109737113 109865269 LOC340512
9 14993324 15019722 LOC389705
9 88420916 88457794 LOC389765
9 90472957 90473971 LOC392364
9 138073454 138079152 LOC401557
9 89623365 89657041 LOC440173
9 69174195 69181041 LOC440896
9 69174195 69182159 LOC440896*
9 69174195 69198043 LOC440896**
9 99488102 99489749 LOC441455
9 90482587 90554175 LOC497256
9 128506033 128508208 LOC51145
9 42018874 42020413 LOC554249
9 46686628 46688167 LOC554249*
9 127021488 127023447 LOC613206
9 43140536 43145484 LOC642929
9 95644848 95651837 LOC642943
9 140678524 140682858 LOC651337
9 66553199 66555601 LOC728673
9 34664159 34666042 LOC730098
9 34664159 34666053 LOC730098*
9 113635542 113800750 LPAR1
9 113635542 113801278 LPAR1*
9 113635542 113801020 LPAR1**
9 113635542 113800367 LPAR1***
9 113635531 113799909 LPAR1****
9 113635531 113799060 LPAR1*****
9 26993134 27005670 LRRC19
9 140063209 140064503 LRRC26
9 114365110 114375833 LRRC37A5P
9 131644411 131680317 LRRC8A
9 131644780 131680317 LRRC8A*
9 130213788 130265778 LRSAM1
9 130214533 130265780 LRSAM1*
9 130213764 130265780 LRSAM1**
9 12775018 12823059 LURAP1L
9 12699998 12814388 LURAP1L-AS1
9 72658496 72841888 MAMDC2
9 72658496 72791476 MAMDC2*
9 72658763 72841888 MAMDC2**
9 72768049 72790804 MAMDC2-AS1
9 139746797 139755251 MAMDC4
9 139981436 140003635 MAN1B1
9 139979397 139981269 MAN1B1-DT
9 128199672 128469513 MAPKAP1
9 128283748 128469487 MAPKAP1*
9 128199672 128469487 MAPKAP1**
9 136205154 136214986 MED22
9 136207750 136215011 MED22*
9 134948737 134955254 MED27
9 134735498 134955254 MED27*
9 123363088 123476748 MEGF9
9 36572891 36677679 MELK
9 36572858 36677680 MELK*
9 97136850 97223319 MFSD14B
9 99705194 99775887 MFSD14C
9 99705194 99775964 MFSD14C*
9 99708326 99775964 MFSD14C**
9 131798904 131834361 MIGA2
9 131799212 131834361 MIGA2*
9 4850296 4850375 MIR101-2
9 33108689 33108763 MIR12117
9 133003665 133003767 MIR12126
9 139565053 139565138 MIR126
9 131114325 131424415 MIR1268A
9 69002238 69002321 MIR1299
9 30143 30281 MIR1302-10
9 30143 30281 MIR1302-11
9 30143 30281 MIR1302-2
9 100125835 100125963 MIR1302-8
9 30143 30281 MIR1302-9
9 123007256 123007328 MIR147A
9 127454720 127454830 MIR181A2
9 127420714 127460907 MIR181A2HG
9 127455988 127456077 MIR181B2
9 131006999 131007109 MIR199B
9 73424890 73425000 MIR204
9 131154896 131154993 MIR219A2
9 131154899 131154987 MIR219B
9 97572243 97572339 MIR2278
9 97847489 97847586 MIR23B
9 97848302 97848370 MIR24-1
9 97847726 97847823 MIR27B
9 130548196 130548286 MIR2861
9 97848295 97848376 MIR3074
9 21512113 21512184 MIR31
9 18573303 18573377 MIR3152
9 91927139 91927221 MIR3153
9 131007225 131007309 MIR3154
9 21454266 21559797 MIR31HG
9 111808508 111808578 MIR32
9 140063637 140063722 MIR3621
9 95054739 95054829 MIR3651
9 137741020 137742490 MIR3689A
9 137741970 137742118 MIR3689B
9 137741143 137741215 MIR3689C
9 137741454 137741528 MIR3689D1
9 137742122 137742202 MIR3689D2
9 137742415 137742487 MIR3689E
9 137742587 137742653 MIR3689F
9 94398532 94398643 MIR3910-1
9 94398548 94398627 MIR3910-2
9 130452965 130453074 MIR3911
9 112273754 112273825 MIR3927
9 130548111 130548202 MIR3960
9 91360750 91360820 MIR4289
9 92785722 92785817 MIR4290
9 92782935 92803781 MIR4290HG
9 96581638 96581703 MIR4291
9 139725408 139725475 MIR4292
9 20411145 20411236 MIR4473
9 20502262 20502340 MIR4474
9 36823535 36823596 MIR4475
9 36893458 36893528 MIR4476
9 68415307 68415388 MIR4477A
9 68415307 68415388 MIR4477B
9 124882360 124882446 MIR4478
9 139781184 139781255 MIR4479
9 36864250 36864305 MIR4540
9 116971713 116971809 MIR455
9 6007825 6007904 MIR4665
9 35608090 35608156 MIR4667
9 114694379 114694449 MIR4668
9 137271256 137271318 MIR4669
9 95290265 95290340 MIR4670
9 130631693 130631774 MIR4672
9 139414019 139414078 MIR4673
9 139440624 139440711 MIR4674
9 20716103 20716187 MIR491
9 96357122 96357176 MIR548AU
9 135821093 135821158 MIR548AW
9 125873824 125873922 MIR600
9 125871772 125877756 MIR600HG
9 126164803 126164882 MIR601
9 140732870 140732968 MIR602
9 97827631 97827728 MIR6081
9 139641344 139641422 MIR6722
9 33467866 33467933 MIR6851
9 35710672 35710738 MIR6852
9 35732918 35732992 MIR6853
9 100991430 100991499 MIR6854
9 132631883 132631950 MIR6855
9 133501683 133501750 MIR6856
9 135927382 135927446 MIR6877
9 86584662 86584772 MIR7-1
9 140344477 140344538 MIR7114
9 126247807 126247901 MIR7150
9 114033435 114033494 MIR7702
9 109363208 109363303 MIR8081
9 28888876 28888953 MIR873
9 28863623 28863704 MIR876
9 96938238 96938318 MIRLET7A1
9 96941115 96941202 MIRLET7D
9 96938628 96938715 MIRLET7F1
9 5890888 5910606 MLANA
9 20341666 20622498 MLLT3
9 20341666 20621937 MLLT3*
9 27325206 27529812 MOB3B
9 124922186 124962367 MORN5
9 124922186 124962362 MORN5*
9 13105705 13279691 MPDZ
9 140446330 140447007 MRPL41
9 104149914 104160900 MRPL50
9 138392527 138396519 MRPS2
9 138391810 138396519 MRPS2*
9 138392527 138396517 MRPS2**
9 125027160 125093614 MRRF
9 125026881 125087594 MRRF*
9 103191795 103214020 MSANTD3
9 103189494 103214020 MSANTD3*
9 103189710 103214020 MSANTD3**
9 103189424 103214016 MSANTD3***
9 103204187 103339918 MSANTD3-TMEFF1
9 35752987 35754273 MSMP
9 21802634 21867080 MTAP
9 113490541 113568838 MUSK
9 113431070 113568838 MUSK*
9 129089107 129159916 MVB12B
9 129089107 129269319 MVB12B*
9 136379707 136390081 MYMK
9 34366663 34376896 MYORG
9 88556443 88640377 NAA35
9 88556056 88637205 NAA35*
9 88556060 88640377 NAA35**
9 138898382 138987135 NACC2
9 130823511 130829599 NAIF1
9 139442293 139444196 NALT1
9 102117621 102137539 NAMA
9 100819013 100845359 NANS
9 100395704 100436029 NCBP1
9 100396102 100436029 NCBP1*
9 132934682 132999582 NCS1
9 132962678 132999582 NCS1*
9 140100151 140113813 NDOR1
9 140100118 140113813 NDOR1*
9 124894744 124922058 NDUFA8
9 124906337 124922058 NDUFA8*
9 32553523 32573182 NDUFB6
9 32552998 32573157 NDUFB6*
9 127054249 127114719 NEK6
9 127020195 127114719 NEK6*
9 127054698 127114719 NEK6**
9 127020529 127114719 NEK6***
9 127019884 127114719 NEK6****
9 127020227 127115586 NEK6*****
9 140149778 140167993 NELFB
9 14305755 14314140 NFIB
9 14081846 14300263 NFIB*
9 14081846 14322386 NFIB**
9 14081846 14532075 NFIB***
9 14081846 14308034 NFIB****
9 14081841 14180801 NFIB*****
9 14081846 14316136 NFIB******
9 14081846 14314140 NFIB*******
9 14081841 14398982 NFIB********
9 14081841 14314045 NFIB*********
9 14081846 14180803 NFIB**********
9 14081846 14306844 NFIB***********
9 14081846 14314953 NFIB************
9 94171326 94186908 NFIL3
9 94171326 94186114 NFIL3*
9 33290513 33371155 NFX1
9 33290513 33348729 NFX1*
9 89698800 89700140 NFYCP2
9 130267622 130341310 NIBAN2
9 130267622 130331352 NIBAN2*
9 95883777 95896533 NINJ1
9 107509963 107522401 NIPSNAP3A
9 107526409 107540045 NIPSNAP3B
9 77675492 77703071 NMRK1
9 33461350 33473922 NOL6
9 33461350 33473941 NOL6*
9 95059639 95087876 NOL8
9 95059639 95087632 NOL8*
9 139388884 139440500 NOTCH1
9 140317846 140328858 NOXA1
9 140317844 140328858 NOXA1*
9 139933914 139940629 NPDC1
9 35791587 35809728 NPR2
9 102584166 102596341 NR4A3
9 102584136 102629173 NR4A3*
9 102584166 102629173 NR4A3**
9 127243514 127269678 NR5A1
9 127279553 127533590 NR6A1
9 140194082 140196723 NRARP
9 129170053 129172783 NRON
9 140342022 140353786 NSMF
9 132388431 132398410 NTMT1
9 132388722 132398410 NTMT1*
9 132388441 132398414 NTMT1**
9 132382491 132398410 NTMT1***
9 132371162 132398410 NTMT1****
9 135037444 135119911 NTNG2
9 87283436 87430617 NTRK2
9 87287005 87641967 NTRK2*
9 87285263 87492813 NTRK2**
9 87283436 87492813 NTRK2***
9 87284594 87492813 NTRK2****
9 87320815 87430617 NTRK2*****
9 87316519 87430617 NTRK2******
9 87287005 87430617 NTRK2*******
9 87285263 87430617 NTRK2********
9 87284947 87430617 NTRK2*********
9 87284220 87430617 NTRK2**********
9 87284947 87641967 NTRK2***********
9 87284643 87641967 NTRK2************
9 87283436 87641967 NTRK2*************
9 34329566 34343697 NUDT2
9 34329503 34343711 NUDT2*
9 131709977 131769375 NUP188
9 134000972 134110050 NUP214
9 134065525 134110050 NUP214*
9 97080479 97090926 NUTM2F
9 99691124 99701696 NUTM2G
9 99691124 99705253 NUTM2G*
9 91150092 91190708 NXNL2
9 91150015 91159462 NXNL2*
9 138437971 138441815 OBP2A
9 136080665 136084637 OBP2B
9 131218430 131263571 ODF2
9 131217463 131263571 ODF2*
9 131218284 131263571 ODF2**
9 131218284 131257119 ODF2***
9 131218678 131257119 ODF2****
9 131219185 131257119 ODF2*****
9 131217433 131257119 ODF2******
9 131218710 131263571 ODF2*******
9 95145549 95166860 OGN
9 95145552 95166981 OGN*
9 137979105 138013030 OLFM1
9 137967350 137989949 OLFM1*
9 137967350 138013026 OLFM1**
9 137979513 138013026 OLFM1***
9 127539411 127577159 OLFML2A
9 127563152 127577170 OLFML2A*
9 95176526 95186836 OMD
9 107366951 107367908 OR13C2
9 107298050 107299094 OR13C3
9 107288533 107289490 OR13C4
9 107360737 107361694 OR13C5
9 107331448 107332411 OR13C8
9 107379528 107380485 OR13C9
9 107456702 107457743 OR13D1
9 107266543 107267503 OR13F1
9 35869459 35870398 OR13J1
9 125390857 125391814 OR1B1
9 125239236 125240205 OR1J1
9 125273080 125274022 OR1J2
9 125281419 125282361 OR1J4
9 125562401 125563352 OR1K1
9 125423994 125424927 OR1L1
9 125437408 125438383 OR1L3
9 125486268 125487204 OR1L4
9 125504581 125513062 OR1L6
9 125329826 125330756 OR1L8
9 125288636 125289572 OR1N1
9 125315390 125316493 OR1N2
9 125377016 125377961 OR1Q1
9 114089509 114092504 OR2K2
9 35957104 35958151 OR2S2
9 125551211 125552174 OR5C1
9 117085377 117088759 ORM1
9 117092148 117095531 ORM2
9 77703429 77762181 OSTF1
9 138453601 138458800 PAEP
9 112810877 112934791 PALM2AKAP2
9 112542477 112934791 PALM2AKAP2*
9 112887780 112934791 PALM2AKAP2**
9 112542477 112713756 PALM2AKAP2***
9 112403067 112713756 PALM2AKAP2****
9 118916069 119164600 PAPPA
9 119160436 119162885 PAPPA-AS1
9 36833265 37034265 PAX5
9 139886873 139888428 PAXX
9 128509651 128729655 PBX3
